Trip ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tip,Additional Charges,Trip Total,Shared Trip Authorized,Trips Pooled,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid Location
0c9e4a05f3d7a3e10ce1b0cf66e5b16b140ab289,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,680,2.5,17031010501,17031020602,1,2,7.5,0,1.02,8.52,false,1,42.0094125471,-87.6639582144,POINT (-87.6639582144 42.0094125471),42.0013159243,-87.6936374936,POINT (-87.6936374936 42.0013159243)
0cac4af54365798e9b0d3af63ec9a12bb5981980,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,2281,35.7,17031833000,,28,,65,5,1.81,71.81,false,1,41.8852813201,-87.6572331997,POINT (-87.6572331997 41.8852813201),,,
0cd2ca430769f47369962892e3091b55f330393a,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,1189,7.3,17031320100,17031032100,32,3,15,0,3.47,18.47,false,1,41.8849871918,-87.6209929134,POINT (-87.6209929134 41.8849871918),41.9581548757,-87.6530217894,POINT (-87.6530217894 41.9581548757)
0ce24e19a699c974fa0b082c2ad993a1ebace0d5,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1347,6.7,,,43,69,15,0,3.99,18.990000000000002,false,1,41.7615779081,-87.5727819867,POINT (-87.5727819867 41.7615779081),41.7632467988,-87.6161341112,POINT (-87.6161341112 41.7632467988)
0ceb0d1aa4ce3d5c42d182b20b9ef0e598887ba6,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1883,22.6,,,25,,25,0,9.48,34.480000000000004,false,1,41.8906088526,-87.7560467111,POINT (-87.7560467111 41.8906088526),,,
0cee8f89ce8a90095939ef85aa163dfcd612c2ba,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,653,5.9,17031070200,17031030500,7,77,12.5,0,1.02,13.52,false,1,41.9290776551,-87.6462934762,POINT (-87.6462934762 41.9290776551),41.9872255578,-87.6649377243,POINT (-87.6649377243 41.9872255578)
0d2e9419350351e3f115704233d6ebc2138758de,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1471,3.4,17031080300,17031833000,8,28,10,0,2.65,12.65,false,1,41.9074919303,-87.6357600901,POINT (-87.6357600901 41.9074919303),41.8852813201,-87.6572331997,POINT (-87.6572331997 41.8852813201)
0e15484021617ef93ad45203f90b6efe23c6d322,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1892,6.1,,,6,32,15,0,3.21,18.21,false,1,41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014),41.8788655841,-87.6251921424,POINT (-87.6251921424 41.8788655841)
0e1f696df64a043583351b88ce6e05476789c06c,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1171,2.1,17031071500,17031081403,7,8,10,5,1.02,16.02,false,1,41.9146162864,-87.6317173661,POINT (-87.6317173661 41.9146162864),41.8909220259,-87.6188683546,POINT (-87.6188683546 41.8909220259)
0e5782d4c5bbddb68489db72a76dbab5ce742c00,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,491,1.2,17031081800,17031081100,8,8,5,0,3.29,8.29,false,1,41.8932163595,-87.6378442095,POINT (-87.6378442095 41.8932163595),41.9002212967,-87.6291051864,POINT (-87.6291051864 41.9002212967)
0e728711a6e126aded9f2943f4848ca0bb07344e,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,2025,28.2,,,,24,32.5,6,1.75,40.25,false,1,,,,41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941)
0e7d80f11676fcea376601174a29a91f3a3147f2,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,591,2.7,17031062000,17031031000,6,3,7.5,0,2.51,10.01,false,1,41.942577185,-87.6470785093,POINT (-87.6470785093 41.942577185),41.9724370811,-87.6711095263,POINT (-87.6711095263 41.9724370811)
0f0f7f9975105c49c11df52f87dac338d6a06b04,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1674,13.3,17031430102,17031838600,43,29,40,0,1.02,41.02,false,1,41.7686011013,-87.5658238794,POINT (-87.5658238794 41.7686011013),41.867823493,-87.7008239559,POINT (-87.7008239559 41.867823493)
0f2068bdf3ef3d76e0e81e8f83a9b4ab43ec8b7a,01/01/2022 12:00:00 AM,01/01/2022 01:00:00 AM,3823,48.3,,,,63,65,20,17.31,102.31,false,1,,,,41.795430631,-87.6964352325,POINT (-87.6964352325 41.795430631)
0f441444ae9eb340ff8fc23266b8a21cfb12e854,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,1100,11.6,,,8,42,20,0,4.39,24.39,false,1,41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111),41.7788768603,-87.5949254391,POINT (-87.5949254391 41.7788768603)
0f6394add54e69f604f33ececbd36b8e41de3313,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,1086,6.6,,,28,26,15,0,1.02,16.02,false,1,41.874005383,-87.6635175498,POINT (-87.6635175498 41.874005383),41.8785943576,-87.7302324284,POINT (-87.7302324284 41.8785943576)
0fca6b7b6c121db871ae5311fb698e7b6592e284,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,877,3.5,17031081100,17031061100,8,6,10,0,2.67,12.67,false,1,41.9002212967,-87.6291051864,POINT (-87.6291051864 41.9002212967),41.9491397709,-87.6568039088,POINT (-87.6568039088 41.9491397709)
100b9d80bf160d028d2b1070cf45d80e7fc4786a,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,510,3.1,,,22,21,10,1,1.02,12.02,false,1,41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205),41.9386661962,-87.7112105933,POINT (-87.7112105933 41.9386661962)
1013f8998ac2fe0c3a17a31cc9b556daaeec3e60,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,194,0.5,17031320100,17031320100,32,32,7.5,0,3.54,11.04,false,1,41.8849871918,-87.6209929134,POINT (-87.6209929134 41.8849871918),41.8849871918,-87.6209929134,POINT (-87.6209929134 41.8849871918)
10184e56e576bd9e45e76162ef9570662cbc60e8,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,687,2.8,17031080202,17031070700,8,7,7.5,0,2.54,10.04,false,1,41.9058577688,-87.6308650266,POINT (-87.6308650266 41.9058577688),41.9292725315,-87.6738072384,POINT (-87.6738072384 41.9292725315)
103f5fa311dcb4db4988c7dfbe71c84356eb02ff,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,103,0.2,,,66,66,5,0,1.02,6.02,false,1,41.7718485152,-87.695666342,POINT (-87.695666342 41.7718485152),41.7718485152,-87.695666342,POINT (-87.695666342 41.7718485152)
1048db558af0f86917fac53ad02091a3cd8a23ab,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1589,9.2,17031090200,17031031300,9,3,17.5,0,4.18,21.68,false,1,42.0056080233,-87.8130981301,POINT (-87.8130981301 42.0056080233),41.9729293173,-87.6502900743,POINT (-87.6502900743 41.9729293173)
107c9a7cf67b134a7cc1bf85f60f0f86ba06daa6,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,321,0.3,17031081800,17031081700,8,8,5,0,2.36,7.359999999999999,false,1,41.8932163595,-87.6378442095,POINT (-87.6378442095 41.8932163595),41.8920421365,-87.6318639497,POINT (-87.6318639497 41.8920421365)
10a2c852326c9ca7360f341e8681cc5217bac02e,01/01/2022 12:00:00 AM,01/01/2022 12:45:00 AM,2300,25.2,17031071400,,7,,37.5,0,7.24,44.74,false,1,41.922082541,-87.6341560931,POINT (-87.6341560931 41.922082541),,,
10cda16a51ba7936be41cd3eb2f8e18cac0254c0,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,544,2.3,17031071500,17031242100,7,24,10,0,1.02,11.02,false,1,41.9146162864,-87.6317173661,POINT (-87.6317173661 41.9146162864),41.8996701799,-87.6698377982,POINT (-87.6698377982 41.8996701799)
10ddcf1673c0ee61104a6a9f10432557fb585d89,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,356,1.8,17031070600,17031062200,7,6,5,0,2.81,7.81,false,1,41.9287630064,-87.665676837,POINT (-87.665676837 41.9287630064),41.9425851797,-87.6566440918,POINT (-87.6566440918 41.9425851797)
10ddf5d60702fe99eb1ca666a37ab590b7d37dad,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,935,4.8,,,61,30,10,0,3.66,13.66,false,1,41.8090182499,-87.6591665992,POINT (-87.6591665992 41.8090182499),41.8390869059,-87.714003807,POINT (-87.714003807 41.8390869059)
10df5db23edb798c57ec051424d67c4ee1117ad4,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,230,1.4,,,27,26,5,3,2.43,10.43,false,1,41.8789144956,-87.7058971305,POINT (-87.7058971305 41.8789144956),41.8785943576,-87.7302324284,POINT (-87.7302324284 41.8785943576)
10ef95aede9f3dce9f9565a841536d61c2f010ba,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,1080,4.5,17031280100,17031061902,28,6,12.5,0,2.89,15.39,false,1,41.8853000224,-87.6428084655,POINT (-87.6428084655 41.8853000224),41.9431550855,-87.640698076,POINT (-87.640698076 41.9431550855)
10f27b29d8f621285fd8c7422795a8a3830312bd,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,746,3.2,17031833300,17031330100,28,33,10,0,2.62,12.620000000000001,false,1,41.8716894745,-87.6540926517,POINT (-87.6540926517 41.8716894745),41.859349715,-87.6173580061,POINT (-87.6173580061 41.859349715)
10fc474a34ecee2c330726436f7ca2e925d66cde,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,457,0.7,17031320100,17031320100,32,32,20,0,1.02,21.02,false,1,41.8849871918,-87.6209929134,POINT (-87.6209929134 41.8849871918),41.8849871918,-87.6209929134,POINT (-87.6209929134 41.8849871918)
10ff3632108772fc9e16e072981849ce4ed3b133,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1294,12.4,,,,8,20,10,4.55,34.55,false,1,,,,41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111)
113191344c0612d7d835b25cad439c585c52fa71,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,1000,0.6,17031081700,17031081403,8,8,10,0,0,10,false,1,41.8920421365,-87.6318639497,POINT (-87.6318639497 41.8920421365),41.8909220259,-87.6188683546,POINT (-87.6188683546 41.8909220259)
115227f6ea7b10206df5193a1899e81b5052ea12,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,679,3.1,17031830900,17031243100,22,24,7.5,0,2.97,10.47,false,1,41.9286190509,-87.685362024,POINT (-87.685362024 41.9286190509),41.8923550478,-87.674506788,POINT (-87.674506788 41.8923550478)
1177652edc7748666f9ff4b6542cf6a715e998aa,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,540,2.8,17031241400,17031833000,24,28,7.5,0,2.53,10.03,false,1,41.906025969,-87.6753116216,POINT (-87.6753116216 41.906025969),41.8852813201,-87.6572331997,POINT (-87.6572331997 41.8852813201)
119d4a77800ea79379cb8bae6e8a5237dd04c208,01/01/2022 12:00:00 AM,01/01/2022 12:45:00 AM,2424,42.0,,,,56,55,0,19.83,74.83,false,1,,,,41.7925923603,-87.7696154528,POINT (-87.7696154528 41.7925923603)
11c5c62c6c8054e064080c6fbe116033b455cd7f,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1074,13.0,,,,24,17.5,0,5.73,23.23,false,1,,,,41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941)
11d6a5c5157a05fe1a2d5b7be84b728d90ca65d8,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,580,3.2,,,5,7,7.5,0,2.62,10.120000000000001,false,1,41.9477915865,-87.6838349425,POINT (-87.6838349425 41.9477915865),41.9226862843,-87.6494887289,POINT (-87.6494887289 41.9226862843)
11ffd20442e1500728c5ed432cb411b2fedd9864,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,2053,18.0,,,,6,25,6,5.74,36.74,false,1,,,,41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014)
125f08eb1bf5de400e6df3c5290943d9f360be48,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,505,1.8,17031842300,17031081100,24,8,7.5,0,2.54,10.04,false,1,41.8983058696,-87.6536139825,POINT (-87.6536139825 41.8983058696),41.9002212967,-87.6291051864,POINT (-87.6291051864 41.9002212967)
128e8f43c4f270eb12022aec31ac8627f83d3db1,01/01/2022 12:00:00 AM,01/01/2022 12:45:00 AM,2667,1.5,17031081401,17031839100,8,32,7.5,4,2.36,13.86,false,1,41.8950334495,-87.6197106717,POINT (-87.6197106717 41.8950334495),41.8809944707,-87.6327464887,POINT (-87.6327464887 41.8809944707)
12bf4d8c2cb543fbe8cc9842975c18896cc4d008,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,2057,12.9,,,8,66,22.5,0,4.81,27.31,false,1,41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111),41.7718485152,-87.695666342,POINT (-87.695666342 41.7718485152)
12c52f6c919e8c0305316fa50da07841c27b0fbc,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,380,1.4,17031833000,17031841900,28,28,5,0,2.36,7.359999999999999,false,1,41.8852813201,-87.6572331997,POINT (-87.6572331997 41.8852813201),41.8679024175,-87.6429586652,POINT (-87.6429586652 41.8679024175)
134dfc95aac15583c32fe63dbd3087a180d830f9,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,782,2.7,17031243500,17031080100,24,8,10,3,1.02,14.02,false,1,41.8926581076,-87.6525344838,POINT (-87.6525344838 41.8926581076),41.9075200747,-87.6266589003,POINT (-87.6266589003 41.9075200747)
13521073c5aa11204919273eaafdce65bbb2458c,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,321,0.1,17031081500,17031081500,8,8,5,4,2.36,11.36,false,1,41.8925077809,-87.6262149064,POINT (-87.6262149064 41.8925077809),41.8925077809,-87.6262149064,POINT (-87.6262149064 41.8925077809)
138de88e19e045d9962f1f669e668f9dcdfbc9fd,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,2299,25.0,,,32,,32.5,7,7.18,46.68,false,1,41.8788655841,-87.6251921424,POINT (-87.6251921424 41.8788655841),,,
13dfd5105f18d7f3d6dbd01bdda820d801bfef06,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1710,3.9,17031071500,17031320100,7,32,12.5,0,2.76,15.26,false,1,41.9146162864,-87.6317173661,POINT (-87.6317173661 41.9146162864),41.8849871918,-87.6209929134,POINT (-87.6209929134 41.8849871918)
1408e2cbe2e0ecc1a70a27189dd52a7ad3b195a8,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,517,0.9,17031320600,17031320400,32,32,15,0,0,15,false,1,41.8706073724,-87.6221729369,POINT (-87.6221729369 41.8706073724),41.8774061234,-87.6219716519,POINT (-87.6219716519 41.8774061234)
141a1d40b3ed2691286e8c6ebfa2bb58ed1a0ba2,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,856,4.5,,,38,43,12.5,0,2.9,15.4,false,1,41.8129489392,-87.6178596758,POINT (-87.6178596758 41.8129489392),41.7615779081,-87.5727819867,POINT (-87.5727819867 41.7615779081)
141ff0fa1472f096e380e1b17e36327e208c6056,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,416,1.1,17031062100,17031060800,6,6,5,4,2.36,11.36,false,1,41.9426918444,-87.6517705068,POINT (-87.6517705068 41.9426918444),41.9534000435,-87.6460070664,POINT (-87.6460070664 41.9534000435)
143a7f9851b81acad21f5d44e43f6151a9781720,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,922,6.3,,,8,22,15,0,1.02,16.02,false,1,41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111),41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205)
144ac5162ef4fcc32a3817a9bb5fb4bbe39ac729,01/01/2022 12:00:00 AM,01/01/2022 12:45:00 AM,2863,3.5,17031081500,17031081000,8,8,20,10,1.02,31.02,false,1,41.8925077809,-87.6262149064,POINT (-87.6262149064 41.8925077809),41.9002656868,-87.6321092196,POINT (-87.6321092196 41.9002656868)
1479969a1d568a2fd134bed4624cb6c3243ae964,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1733,13.9,17031440102,17031081300,44,8,20,0,4.85,24.85,false,1,41.740997711,-87.6011081642,POINT (-87.6011081642 41.740997711),41.8983317935,-87.6207628651,POINT (-87.6207628651 41.8983317935)
1480f558d76578ee150d733df84f792c4af007bc,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,563,2.2,,,8,6,7.5,3,2.4,12.9,false,1,41.899602111,-87.6333080367,POINT (-87.6333080367 41.899602111),41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014)
1481fcfb6485adffa1c331fe1c6332fa3d4cff37,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,945,12.8,,,,43,17.5,0,4.62,22.12,false,1,,,,41.7615779081,-87.5727819867,POINT (-87.5727819867 41.7615779081)
1490b072dee5225febfc747f276552434b93f252,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,552,2.4,17031031700,17031830600,3,1,7.5,0,2.44,9.94,false,1,41.9654457842,-87.6631958495,POINT (-87.6631958495 41.9654457842),42.0016981937,-87.6735740325,POINT (-87.6735740325 42.0016981937)
14afb00de298b60cef01a28724906b695dfde93f,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,495,0.5,17031280100,17031839100,28,32,5,0,2.36,7.359999999999999,false,1,41.8853000224,-87.6428084655,POINT (-87.6428084655 41.8853000224),41.8809944707,-87.6327464887,POINT (-87.6327464887 41.8809944707)
14ce547466526733a7fed6eadbe1777362a04e77,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1814,24.1,,,76,,35,8,7.9,50.9,false,1,41.9802643146,-87.913624596,POINT (-87.913624596 41.9802643146),,,
14db3fb019ff7a1d81ebdd463e4b553d45b088c7,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,259,1.0,,,22,22,5,3,2.47,10.47,false,1,41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205),41.9227606205,-87.6991553432,POINT (-87.6991553432 41.9227606205)
14f2c036222b7ca8ce9d6076c865197855deb64e,01/01/2022 12:00:00 AM,01/01/2022 12:45:00 AM,2602,4.3,17031080300,17031330100,8,33,12.5,0,2.84,15.34,false,1,41.9074919303,-87.6357600901,POINT (-87.6357600901 41.9074919303),41.859349715,-87.6173580061,POINT (-87.6173580061 41.859349715)
152b4e505164d55e5ac89fb9c632a336eaf73819,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,472,1.6,,,24,24,5,0,2.36,7.359999999999999,false,1,41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941),41.9012069941,-87.6763559892,POINT (-87.6763559892 41.9012069941)
1536788edc23da62c86e0aff50fa4a90370eb786,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,473,2.5,,,4,2,7.5,0,2.89,10.39,false,1,41.9751709433,-87.6875155152,POINT (-87.6875155152 41.9751709433),42.001571027,-87.6950125892,POINT (-87.6950125892 42.001571027)
153b6a45324dd4afbc7867a0efe29902e691062f,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,347,0.8,17031320400,17031320100,32,32,7.5,0,2.38,9.879999999999999,false,1,41.8774061234,-87.6219716519,POINT (-87.6219716519 41.8774061234),41.8849871918,-87.6209929134,POINT (-87.6209929134 41.8849871918)
153c2beb23abc2eddb14331ec8941dd3c787f63c,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,452,3.7,17031280100,17031832500,28,7,10,2,1.02,13.02,false,1,41.8853000224,-87.6428084655,POINT (-87.6428084655 41.8853000224),41.9218774613,-87.6640782395,POINT (-87.6640782395 41.9218774613)
156a31d162e253e0c057896c9d9d8e67bed5b4f9,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,391,2.0,17031060900,17031063000,6,6,7.5,0,4.07,11.57,false,1,41.949829346,-87.6439653703,POINT (-87.6439653703 41.949829346),41.9363101308,-87.6515625922,POINT (-87.6515625922 41.9363101308)
157de5ed49025981d215a864e2152cd6bcfd1a30,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,276,1.3,,,61,61,10,0,1.02,11.02,false,1,41.8090182499,-87.6591665992,POINT (-87.6591665992 41.8090182499),41.8090182499,-87.6591665992,POINT (-87.6591665992 41.8090182499)
15c4052d6b52a9584602cfab8d9112fe1403ef7a,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,281,0.8,,,15,15,5,0,2.36,7.359999999999999,false,1,41.9540276487,-87.7633990316,POINT (-87.7633990316 41.9540276487),41.9540276487,-87.7633990316,POINT (-87.7633990316 41.9540276487)
16595f31cdafb1afd1aafed941842523dbea7c90,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,715,3.9,,,25,26,10,0,1.02,11.02,false,1,41.8906088526,-87.7560467111,POINT (-87.7560467111 41.8906088526),41.8785943576,-87.7302324284,POINT (-87.7302324284 41.8785943576)
165e239059287ba86b455f02cd61864f93b41417,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,597,2.4,17031081700,17031070103,8,7,7.5,0,2.44,9.94,false,1,41.8920421365,-87.6318639497,POINT (-87.6318639497 41.8920421365),41.9268111821,-87.6426052473,POINT (-87.6426052473 41.9268111821)
1676aba425835f3b4ee65c8b540e55cceb09a9ba,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,409,1.4,17031061200,17031062900,6,6,7.5,0,2.87,10.370000000000001,false,1,41.9490605256,-87.6616429039,POINT (-87.6616429039 41.9490605256),41.9362371791,-87.6564115308,POINT (-87.6564115308 41.9362371791)
171ace7ddc82a8cdc2a6ca5109832b772c4ddb1c,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,733,4.4,17031063200,17031242200,6,24,10,0,1.02,11.02,false,1,41.9383912577,-87.6385749205,POINT (-87.6385749205 41.9383912577),41.8995897957,-87.6747191345,POINT (-87.6747191345 41.8995897957)
172615eb46906425284bf341efa7adfe37dd62fc,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,457,1.7,17031061902,17031032100,6,3,10,3,2.36,15.36,false,1,41.9431550855,-87.640698076,POINT (-87.640698076 41.9431550855),41.9581548757,-87.6530217894,POINT (-87.6530217894 41.9581548757)
1740cd1d73e0e29e0dc8bc83c29137bf738a45ec,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,665,2.7,17031062100,17031071500,6,7,7.5,0,2.5,10,false,1,41.9426918444,-87.6517705068,POINT (-87.6517705068 41.9426918444),41.9146162864,-87.6317173661,POINT (-87.6317173661 41.9146162864)
1754a116bc6f372af8092f05f0d10f3fff420924,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,305,1.9,,,1,,7.5,0,3.05,10.55,false,1,42.0096228806,-87.6701668569,POINT (-87.6701668569 42.0096228806),,,
179a095b2e214df374e948e7918d3eb727c264b7,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,562,2.5,17031081500,17031243400,8,24,7.5,1,2.47,10.97,false,1,41.8925077809,-87.6262149064,POINT (-87.6262149064 41.8925077809),41.8925368719,-87.6598643178,POINT (-87.6598643178 41.8925368719)
17c822edd2a2fdc6e490b74481f34d5179e3fecf,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,522,2.6,,,70,70,7.5,0,2.48,9.98,false,1,41.7457577128,-87.7083657043,POINT (-87.7083657043 41.7457577128),41.7457577128,-87.7083657043,POINT (-87.7083657043 41.7457577128)
17cb7f54d4ad0b3117dff27decac8b7d392b38fb,01/01/2022 12:00:00 AM,01/01/2022 12:45:00 AM,2481,2.4,17031081600,17031320400,8,32,20,21,0,41,false,1,41.8920726347,-87.6288741572,POINT (-87.6288741572 41.8920726347),41.8774061234,-87.6219716519,POINT (-87.6219716519 41.8774061234)
17f38e02896257dd2b581cc9c37f75a5266f1fda,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,864,5.4,,,6,2,12.5,0,3.49,15.99,false,1,41.9442266014,-87.6559981815,POINT (-87.6559981815 41.9442266014),42.001571027,-87.6950125892,POINT (-87.6950125892 42.001571027)
18042038c090c9d21a1df8483b59aace55c40325,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,326,1.9,,,69,42,5,0,2.36,7.359999999999999,false,1,41.7632467988,-87.6161341112,POINT (-87.6161341112 41.7632467988),41.7788768603,-87.5949254391,POINT (-87.5949254391 41.7788768603)
18785bede05b81f471adb459b0c37aa2f8a419bb,01/01/2022 12:00:00 AM,01/01/2022 12:30:00 AM,1636,16.0,,,76,,25,0,11.88,36.88,false,1,41.9802643146,-87.913624596,POINT (-87.913624596 41.9802643146),,,
189ca113127b45678f2283a3d9b72be663f3bb1b,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,500,2.4,17031230400,17031210400,23,21,10,0,1.02,11.02,false,1,41.9117888585,-87.7215097031,POINT (-87.7215097031 41.9117888585),41.9357450582,-87.7303017582,POINT (-87.7303017582 41.9357450582)
18aeba3e7dd6157f0f7b6895c7c3887787208296,01/01/2022 12:00:00 AM,01/01/2022 12:00:00 AM,382,0.3,17031081600,17031081500,8,8,10,0,2.59,12.59,false,1,41.8920726347,-87.6288741572,POINT (-87.6288741572 41.8920726347),41.8925077809,-87.6262149064,POINT (-87.6262149064 41.8925077809)
18cf5810e8db4346a70b7365809bca9f9962237c,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,774,0.2,17031081500,17031081500,8,8,5,0,1.02,6.02,false,1,41.8925077809,-87.6262149064,POINT (-87.6262149064 41.8925077809),41.8925077809,-87.6262149064,POINT (-87.6262149064 41.8925077809)
18f5ef90c6e83b87e72a8b683308c3e7d3818ab4,01/01/2022 12:00:00 AM,01/01/2022 12:15:00 AM,346,1.4,17031081700,17031080300,8,8,10,0,1.02,11.02,false,1,41.8920421365,-87.6318639497,POINT (-87.6318639497 41.8920421365),41.9074919303,-87.6357600901,POINT (-87.6357600901 41.9074919303)
